internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
58108,Phrynobatrachus elberti,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,elberti,,,,,"(Ahl, 1925)",The taxonomic validity of this species is uncertain.
58124,Phrynobatrachus mababiensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,mababiensis,,,,,"FitzSimons, 1932",The taxonomic status of this species in relation to <em>Phrynobatrachus parvulus</em> and <em>P. ukingensis</em> requires clarification (Poynton and Broadley 1985b). It is likely to represent more than one species based on molecular evidence (S. Loader pers. comm. Nov 2012). Zimkus <em>et al.&#160;</em>(2010) noted that nominal <em>Phrynobatrachus mababiensis</em>&#160;covers two distantly related species.
58127,Phrynobatrachus nanus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,nanus,,,,,"(Ahl, 1925)",The taxonomic status of this species is not clear.
58128,Phrynobatrachus natalensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,natalensis,,,,,"(Smith, 1849)",This form almost certainly consists of a number of cryptic species (Rödel 2000).
58136,Phrynobatrachus pygmaeus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,pygmaeus,,,,,"(Ahl, 1925)",The taxonomic validity of this species is not certain.
58147,Phrynobatrachus uzungwensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,uzungwensis,,,,,"Grandison &amp; Howell, 1984",
58149,Phrynobatrachus villiersi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus,villiersi,,,,,"Guibé, 1959",
110466172,Xenopus laevis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PIPIDAE,Xenopus,laevis,,,,,"(Daudin, 1802)","This is a restricted concept of this species following the split of the broader concept into this and <em>Xenopus poweri</em> (Furman <em>et al.</em> 2015). A previous subspecies of this species&#160;<em>Xenopus laevis sudanensis</em> was elevated to a distinct species, and then subsequently synonymised with <em>X. poweri</em> (Furman&#160;<em>et al.</em>&#160;2015)."
45331440,Amietia angolensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Amietia,angolensis,,,,,"(Bocage, 1866)","<em>Amietia quecketti</em> and <em>Amietia poyntoni</em>&#160;were removed from the broader concept of this species by Channing and Baptista (2013). An extended study of the genus by Channing <em>et al.&#160;</em>(2016) removed <em>A. chapini</em>, <em>A. delalandii</em>, and <em>A. nutti</em> from synonymy with <em>A. angolensis</em>, confirming that this new species concept is restricted to Angola."
58296,Hildebrandtia ornata,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PTYCHADENIDAE,Hildebrandtia,ornata,,,,,"(Peters, 1876)",
58358,Limnonectes microdiscus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DICROGLOSSIDAE,Limnonectes,microdiscus,,,,,"(Boettger, 1892)","This species has been reported in the past from the Philippines, Borneo, Sulawesi and the whole of Sumatra and the Mentawai Islands. Specimens from the Philippines are now referred to <em>Limnonectes laytensis</em> and those from Borneo are referred to <em>L. palavensis</em> and <em>L. finchi</em>. Those from Sulawesi, most of Sumatra and the Mentawai Islands belong to an undescribed species that are not covered here (D. Iskandar pers. comm.)."
58444,Quasipaa yei,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DICROGLOSSIDAE,Quasipaa,yei,,,,,"(Chen, Qu &amp; Jiang, 2002)",We follow Frost (2020) in placing this very poorly known but highly distinctive species in the genus <em>Quasipaa</em>. It was previously placed in the genus <em>Yerana</em>.
58488,Pterorana khare,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pterorana,khare,,,,,"Kiyasetuo &amp; Khare, 1986",
58511,Ptychadena mossambica,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PTYCHADENIDAE,Ptychadena,mossambica,,,,,"(Peters, 1854)",
58516,Ptychadena oxyrhynchus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PTYCHADENIDAE,Ptychadena,oxyrhynchus,,,,,"(Smith, 1849)","The status of <i>Phrynobatrachus hailiensis</i> Meek and Eliot, 1897 from northern Somalia remains obscure. It is usually considered to be a synonym of this species, but its type locality falls far outside the otherwise known range of <i>Ptychadena oxyrhynchus</i>, and so it is not included here, pending further investigation of its status."
58519,Ptychadena porosissima,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PTYCHADENIDAE,Ptychadena,porosissima,,,,,"(Steindachner, 1867)",
58529,Ptychadena taenioscelis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PTYCHADENIDAE,Ptychadena,taenioscelis,,,,,"Laurent, 1954","We treat this as a species distinct from <em>Ptychadena pumilio</em>, following Poynton and Broadley (1985)."
58530,Ptychadena tournieri,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PTYCHADENIDAE,Ptychadena,tournieri,,,,,"(Guibé and Lamotte, 1955)",
58533,Ptychadena uzungwensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PTYCHADENIDAE,Ptychadena,uzungwensis,,,,,"(Loveridge, 1932)",
58535,Pyxicephalus adspersus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Pyxicephalus,adspersus,,,,,"Tschudi, 1838",
58549,Rana asiatica,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Rana,asiatica,,,,,"Bedriaga, 1898",This species is often confused with <em>Rana chensinensis</em> and <em>R. amurensis </em>(Borkin 1985).
58550,Papurana attigua,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Papurana,attigua,,,,,"(Inger, Orlov &amp; Darevsky, 1999)",
62130070,Lithobates berlandieri,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Lithobates,berlandieri,,,,,"(Baird, 1859)",This is a restricted concept of <em>Lithobates berlandieri</em> following the split of the broader concept into this and&#160;<em>L. brownorum</em>&#160;(Zaldívar-Riverón <em>et al.</em> 2004).
58655,Lithobates maculatus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Lithobates,maculatus,,,,,"(Brocchi, 1877)",
58677,Lithobates neovolcanicus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Lithobates,neovolcanicus,,,,,"(Hillis &amp; Frost, 1985)",
81658784,Nidirana okinavana,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Nidirana,okinavana,,,,,"(Boettger, 1895)","Matsui (2007) determined that&#160;<em>Rana okinavana </em>(now <em>Nidirana okinavana</em>)&#160;is a senior synonym of&#160;<em>R. psaltes&#160;</em>that occurs in the Southern Ryukyus and Taiwan. This meant that the brown frogs of the Central Ryukyus that had been referred to as R.&#160;<em>okinavana</em>, no longer had a name. Further taxonomic study determined that there were in fact two genetically and morphologically distinct lineages, and hence they were described as two new species,&#160;<em>Rana kobai</em>&#160;and&#160;<em>Rana ulma</em>&#160;(Matsui 2011).&#160;<br/><br/>Lyu <em>et al. </em>(2020) revised the taxonomy of <em>Nidirana </em>and determined that populations from Taiwan, Province of China, previously assigned to this species are actually <em>N. adenopleura</em>. However in this study, the sampling is limited and the possibility remains that <em>N. okinavana</em> is still present in Taiwan, Province of China (M. Matsui pers. comm. September 2020)."
79079800,Lithobates pipiens,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Lithobates,pipiens,,,,,"(Schreber, 1782)","Subpopulations in Panama belonging to the&#160;<em>Lithobates pipiens</em>&#160;complex have not yet been named as a separate species. They are therefore treated here under the name&#160;<em>Lithobates pipiens</em>, but considered 'Presence Uncertain' for taxonomic reasons as they are clearly not conspecific with true&#160;<em>L. pipiens</em>&#160;from North America. In addition, subpopulations from Sinaloa, Mexico, are suspected to be&#160;<em>L. magnaocularis</em>&#160;(Serrano Serrano 2006), and are therefore not included in&#160;<em>L. pipiens</em>' mapped range.<br/><em><br/>Lithobates kauffeldi</em> was split from this species by Feinburg <em>et al</em> (2014)."
58703,Lithobates pustulosus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Lithobates,pustulosus,,,,,"(Boulenger, 1833)","Smith and Ciszar (2003), consider the record of <i>Lithobates pustulosus</i> from 13km W Matáchic, Chihuahua, Mexico to actually refer to <i>Lithobates chiricahuensis</i>."
58732,Lithobates taylori,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Lithobates,taylori,,,,,"(Smith, 1959)",This species is probably more than one species. It is part of the <i>Lithobates pipiens</i> complex.
58764,Strongylopus bonaespei,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Strongylopus,bonaespei,,,,,"Dubois, 1981",Earlier literature refers to this species as <i>Rana fasciata montana</i>.
58765,Strongylopus fasciatus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Strongylopus,fasciatus,,,,,"(Smith, 1849)",
58767,Strongylopus grayii,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Strongylopus,grayii,,,,,"(Smith, 1849)",
21136111,Tomopterna cryptotis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Tomopterna,cryptotis,,,,,"(Boulenger, 1907)","<em>Tomopterna kachowskii </em>and <em>T. elegans </em>have been removed from synonymy with this species (Zimkus and Larson 2011). This species still requires taxonomic research to understand its full distribution and status, particularly subpopulations in Zaire (Zimkus and Larson 2011)."
58776,Tomopterna delalandii,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Tomopterna,delalandii,,,,,"(Tschudi, 1838)",
58777,Tomopterna krugerensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Tomopterna,krugerensis,,,,,"Passmore &amp; Carruthers, 1975",
58778,Tomopterna marmorata,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Tomopterna,marmorata,,,,,"(Peters, 1854)",
58779,Tomopterna natalensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Tomopterna,natalensis,,,,,"(Smith, 1849)",
58801,Chiromantis xerampelina,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Chiromantis,xerampelina,,,,,"Peters, 1854",
58841,Pseudophilautus femoralis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,femoralis,,,,,"(Günther, 1864)","Specimens refered to this species from Ponmudi and surroundings in India, are now included in the newly described species, <i>Philautus</i> sp. nov. 'Ponmudi Hills' (S.D. Biju pers. comm.)."
58910,Pseudophilautus amboli,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,amboli,,,,,"(Biju &amp; Bossuyt, 2009)",This species was assessed in 2004 as <em>Philautus</em> sp. nov. 'Amboli Forest'.
58935,Philautus vittiger,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Philautus,vittiger,,,,,"(Boulenger, 1897)","From genetic analysis, both this species and <em>Philautus pallidipes</em> may belong to another genus (D. T. Iskandar and A. Hamidy pers. comm. Indonesia Red List Assessment Workshop May 2017). However further taxonomic research is required to verify this. Due to morphological similarities, there is also some confusion over identifying this species and <em>P. pallidipes</em> in the field and there is uncertainty that these two species are distinct (A. Hamidy pers. comm. Indonesia Red List Assessment Workshop May 2017)."
84334580,Rhacophorus annamensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Rhacophorus,annamensis,,,,,"Smith, 1924",
48109368,Rhacophorus reinwardtii,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Rhacophorus,reinwardtii,,,,,"(Schlegel, 1840)","This is a restricted concept of this species following the split of the broader concept into this, <em>Rhacophorus kio</em> (Ohler and Delorme 2006), <em>Rhacophorus norhayatiae</em>&#160;(Chan and Grismer 2010) and <em>Rhacophorus borneensis</em> (Matsui&#160;<em>et al.</em>&#160;2013).<br/><br/> Studies of this species in relation to&#160;<em>Rhacophorus nigropalmatus</em>   need to be done (various authors use different diagnostic   features which do not seem to be consistent for different subpopulations)   (Taylor 1962, Berry 1975, Inger <em>et al.</em> 1999)."
59056,Ambystoma flavipiperatum,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,flavipiperatum,,,,,"Dixon, 1963",Allozyme data (Shaffer 1984) seem to confirm the original morphological description of this as a distinct species (Dixon 1963); mitochondrial DNA sequence data indicate a very close relationship to several Mexican populations of <em>Ambystoma velasci</em> (Shaffer and McKnight 1996).
59085,Batrachuperus pinchonii,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Batrachuperus,pinchonii,,,,,"(David, 1872)",
81660396,Bolitoglossa altamazonica,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,altamazonica,,,,,"(Cope, 1874)","This is a restricted concept of this species&#160;following the split of the broader concept into this and <em>Bolitoglossa caldwellae, B. madeira,</em>&#160;<em>B. tapajonica&#160;</em>(Brcko <em>et al</em>. 2013), and&#160;<em>B. awajun</em> (Cusi <em>et al.</em> 2020).&#160;The taxonomy of this species needs further study, as it contains cryptic diversity.&#160;<span><br/><br/>Barrio-Amorós <em>et al. </em>(2015), when reporting&#160;<em>Bolitoglossa</em><em>&#160;leandrae</em> for Venezuela, state the presence of <em>B. altamazonica</em> must be corroborated. The only specimen of this species reported, a juvenile (ULABG <em>3392</em>), cannot be positively identified and possibly represents <em>B. leandrae</em>.<span><span><span><span><br/><span><span><span><span><br/><span><span id=""docs-internal-guid-3b64abe1-7fff-9ef0-9ffb-40292f415346"">Juvenile individuals from Amazonas State, west of the Municipality of Benjamin Constant, border between Brazil and Peru, close to Colombia (~390 km from Nauta) reported by Brcko <em>et al</em>. (2013); and specimens from the eastern slope of Cordillera Oriental from Colombia and photographic images of specimens from Amazonas Departament, municipality of Leticia, border between Colombia and Brazil (~400 km from Nauta) by Acosta-Galvis and Gutiérrez-Lamus (2012) were assigned as “<em>B. altamazonica</em>” by Cusi <em>et al. </em>(2020), because at the time these specimens could not be&#160;definitively assigned to any one taxa.&#160;</span></span></span></span></span>"
59147,Bolitoglossa colonnea,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,colonnea,,,,,"(Dunn, 1924)",
59154,Bolitoglossa digitigrada,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,digitigrada,,,,,"Wake, Brame and Thomas, 1982",
59155,Bolitoglossa diminuta,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,diminuta,,,,,"Robinson, 1976",
59160,Bolitoglossa equatoriana,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,equatoriana,,,,,"Brame &amp; Wake, 1972","Acosta-Galvis and Gutiérrez-Lamus (2012) noted that this species had been confused with <em>Bolitoglossa guaneae</em> prior to the latter's naming, implying that records of <em>B. equatoriana</em> may be lacking for southern Colombia."
59172,Bolitoglossa lignicolor,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,lignicolor,,,,,"(Peters, 1873)","<p>Localities in the Caribbean drainage of northern Costa Rica, as mentioned by Brame and Wake (1963) refer to misidentified specimens&#160;of <em>Bolitoglossa alvaradoi </em>(Hertz 2015).</p>"
59193,Bolitoglossa peruviana,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,peruviana,,,,,"(Boulenger, 1883)","This form is likely a complex of at least four species (Elmer <em>et al</em>. 2013).&#160;A species complex with the nominal species likely restricted to the region of Moyobamba, San Martín, Peru, but with cryptic species in the complex found on the Amazonian slopes of northern Peru and Ecuador (Frost 2016)."
59210,Bolitoglossa striatula,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,striatula,,,,,"(Noble, 1918)",
59227,Chiropterotriton magnipes,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Chiropterotriton,magnipes,,,,,"Rabb, 1965",
59323,Oedipina savagei,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Oedipina,savagei,,,,,"García-París &amp; Wake, 2000",
59327,Oedipina uniformis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Oedipina,uniformis,,,,,"Keferstein, 1868",
59543,Dermophis glandulosus,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,DERMOPHIIDAE,Dermophis,glandulosus,,,,,"Taylor, 1955","This species was removed from the synonymy of <i>Dermophis mexicanus</i> by Savage and Wake (2001). Its taxonomic status is unclear, and the conspecificity of the disjunct populations is unknown."
59547,Dermophis occidentalis,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,DERMOPHIIDAE,Dermophis,occidentalis,,,,,"Taylor, 1955",Savage and Wake (2001) removed this species from synonymy with&#160;<em>Dermophis parviceps. </em>Its taxonomic status is unclear.
59660,Arthroleptis adelphus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ARTHROLEPTIDAE,Arthroleptis,adelphus,,,,,"Perret, 1966","There are major taxonomic problems with the genus <em>Arthroleptis</em> through much of Africa. This is likely to be a complex of several species (V. Gvozdik pers.comm. Nov 2012). In many cases, the available names can be referred only to museum specimens, not to animals in the field. This is because the identification of these species frequently depends more on their vocalizations than their morphology. J.-L. Amiet (pers. comm.) considers that <em>Artholeptis adelphus</em> might be a synonym of <em>A. tuberosus</em>."
596,Afrixalus aureus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Afrixalus,aureus,,,,,"Pickersgill, 1984",
61759,Melanophryniscus krauczuki,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Melanophryniscus,krauczuki,,,,,"Baldo &amp; Basso, 2004",
61849,Cophyla berara,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Cophyla,berara,,,,,"Vences, Andreone &amp; Glaw, 2005",
61889,Pseudophilautus stuarti,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,stuarti,,,,,"(Meegaskumbura &amp; Manamendra-Arachchi, 2005)",
7143,Eleutherodactylus cavernicola,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus,cavernicola,,,,,"Lynn, 1954",
7144,Eleutherodactylus fuscus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus,fuscus,,,,,"Lynn &amp; Dent, 1943",
7145,Eleutherodactylus junori,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus,junori,,,,,"Dunn, 1926",Without knowledge of calls or habitat this species cannot be readily separated from&#160;<em>Eleutherodactylus gossei </em>(Schwartz and Fowler 1973).
7147,Eleutherodactylus semipalmatus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus,semipalmatus,,,,,"Shreve, 1936",
7148,Eleutherodactylus sisyphodemus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus,sisyphodemus,,,,,"Crombie, 1977",
55792,Osteocephalus elkejungingerae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Osteocephalus,elkejungingerae,,,,,"(Henle, 1981)",The taxonomy of this species is unresolved and is currently undergoing revision (K.-H. Jungfer pers. comm.). This account includes specimens from Peru previously referred to as Osteocephalus verrucigar (K.-H. Jungfer pers. comm.).
56531,Oreobates crepitans,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Oreobates,crepitans,,,,,"(Bokermann, 1965)","This species was removed from the synonymy of <em>Pristimantis fenestratus</em> by Heyer and Muñoz (1999), where it had been placed by Lynch (1980).<span id=""docs-internal-guid-712a5149-7fff-b0b0-a4f8-65666b63eeb3"">The phylogenetic relationships of members of<em> </em><em>Oreobates</em> are not fully resolved, and deserves further study and that should shed light on the origin and diversification of the group in those habitats. A rigorous reassessment of the identity of the Bolivian populations would require gathering additional specimens from the type localities of <em>O. crepitans</em> and <em>O. heterodactylus</em> to assess intraspecific variation (Padial <em>et al.</em> 2012)."
58339,Limnonectes heinrichi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DICROGLOSSIDAE,Limnonectes,heinrichi,,,,,"(Ahl, 1933)",This species is part of the <i>Limnonectes modestus</i> complex (D. Iskandar pers. comm.).
61775,Boana beckeri,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Boana,beckeri,,,,,"(Caramaschi &amp; Cruz, 2004)","This species was previously within the genus&#160;<em style=""margin: 0px; padding: 0px; font-family: Arial, sans-serif; font-size: 11px; background-color: rgb(255, 255, 255);"">Hyla</em>&#160;, then was moved to the resurrected genus&#160;<em style=""margin: 0px; padding: 0px; font-family: Arial, sans-serif; font-size: 11px; background-color: rgb(255, 255, 255);"">Hypsiboas</em>&#160;(Faivovich&#160;<em style=""margin: 0px; padding: 0px; font-family: Arial, sans-serif; font-size: 11px; background-color: rgb(255, 255, 255);"">et al.</em>&#160;2005) and subsequently to the genus&#160;<em style=""margin: 0px; padding: 0px; font-family: Arial, sans-serif; font-size: 11px; background-color: rgb(255, 255, 255);"">Boana</em>&#160;(Dubois 2017)."
61920,Boulengerula niedeni,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,HERPELIDAE,Boulengerula,niedeni,,,,,"Müller, Measey, Loader &amp; Malonza, 2005",
